Module,Address,Function,FunctionDec
iphlpapi.dll,699CC19C,RtlUnsubscribeWnfNotificationWaitForCompletion,
iphlpapi.dll,699CC1A0,NtQueryWnfStateData,
iphlpapi.dll,699CC1A4,RtlSubscribeWnfStateChangeNotification,
iphlpapi.dll,699CC1A8,RtlInitAnsiString,
iphlpapi.dll,699CC1AC,RtlUnicodeStringToAnsiString,
iphlpapi.dll,699CC1B0,ZwClose,
iphlpapi.dll,699CC1B4,ZwCreateFile,
iphlpapi.dll,699CC1B8,ZwDeviceIoControlFile,
iphlpapi.dll,699CC1BC,RtlInitUnicodeString,
iphlpapi.dll,699CC1C0,ZwWaitForSingleObject,
iphlpapi.dll,699CC1C4,RtlFreeUnicodeString,
iphlpapi.dll,699CC1C8,RtlAnsiStringToUnicodeString,
iphlpapi.dll,699CC1CC,NtOpenFile,
iphlpapi.dll,699CC1D0,RtlIpv4AddressToStringA,
iphlpapi.dll,699CC1D4,RtlFreeHeap,
iphlpapi.dll,699CC1D8,RtlAppendUnicodeStringToString,
iphlpapi.dll,699CC1DC,NtQueryInformationProcess,
iphlpapi.dll,699CC1E0,RtlAllocateHeap,
iphlpapi.dll,699CC1E4,RtlStringFromGUID,
iphlpapi.dll,699CC1E8,NtClose,
iphlpapi.dll,699CC1EC,NtDeviceIoControlFile,
iphlpapi.dll,699CC1F0,NtCreateFile,
iphlpapi.dll,699CC1F4,qsort,
iphlpapi.dll,699CC1F8,RtlTimeToSecondsSince1970,
iphlpapi.dll,699CC1FC,NtWaitForSingleObject,
iphlpapi.dll,699CC200,RtlIdnToAscii,
iphlpapi.dll,699CC204,RtlIpv6StringToAddressExW,
iphlpapi.dll,699CC208,RtlIpv4StringToAddressExW,
iphlpapi.dll,699CC20C,RtlGetPersistedStateLocation,
iphlpapi.dll,699CC210,RtlGUIDFromString,
apphelp.dll,75074000,WaitNamedPipeW,
apphelp.dll,75074004,GetOverlappedResult,
apphelp.dll,75074008,CancelIo,
apphelp.dll,7507400C,LocalFree,
apphelp.dll,75074010,LocalAlloc,
apphelp.dll,75074014,CreateToolhelp32Snapshot,
apphelp.dll,75074018,Thread32First,
apphelp.dll,7507401C,Thread32Next,
apphelp.dll,75074020,Wow64RevertWow64FsRedirection,
apphelp.dll,75074024,Wow64DisableWow64FsRedirection,
apphelp.dll,75074028,IsWow64Process,
apphelp.dll,7507402C,PackageIdFromFullName,
apphelp.dll,75074030,SetNamedPipeHandleState,
apphelp.dll,75074034,GetPackageFullName,
apphelp.dll,7507403C,BaseFlushAppcompatCache,
apphelp.dll,75074040,BaseIsAppcompatInfrastructureDisabled,
apphelp.dll,75074048,BaseReadAppCompatDataForProcess,
apphelp.dll,7507404C,BaseFreeAppCompatDataForProcess,
apphelp.dll,75074054,DebugBreak,
apphelp.dll,75074058,OutputDebugStringA,
apphelp.dll,75074060,UnhandledExceptionFilter,
apphelp.dll,75074064,SetLastError,
apphelp.dll,75074068,SetUnhandledExceptionFilter,
apphelp.dll,7507406C,GetLastError,
apphelp.dll,75074074,WriteFile,
apphelp.dll,75074078,DeleteFileW,
apphelp.dll,7507407C,GetDriveTypeW,
apphelp.dll,75074080,CreateFileW,
apphelp.dll,75074084,GetLongPathNameW,
apphelp.dll,75074088,FindFirstFileW,
apphelp.dll,7507408C,GetFinalPathNameByHandleW,
apphelp.dll,75074090,SetFilePointer,
apphelp.dll,75074094,GetFileAttributesW,
apphelp.dll,75074098,FindClose,
apphelp.dll,7507409C,FindNextFileW,
apphelp.dll,750740A4,GetTempPathW,
apphelp.dll,750740AC,CloseHandle,
apphelp.dll,750740B4,HeapFree,
apphelp.dll,750740B8,HeapAlloc,
apphelp.dll,750740BC,GetProcessHeap,
apphelp.dll,750740C4,GetModuleFileNameW,
apphelp.dll,750740C8,LoadLibraryExW,
apphelp.dll,750740CC,LockResource,
apphelp.dll,750740D0,GetModuleHandleExW,
apphelp.dll,750740D4,LoadResource,
apphelp.dll,750740D8,DisableThreadLibraryCalls,
apphelp.dll,750740DC,GetProcAddress,
apphelp.dll,750740E0,GetModuleHandleW,
apphelp.dll,750740E4,SizeofResource,
apphelp.dll,750740E8,FreeLibrary,
apphelp.dll,750740F0,FindResourceW,
apphelp.dll,750740F8,VerLanguageNameW,
apphelp.dll,750740FC,IsDBCSLeadByte,
apphelp.dll,75074104,GetUserDefaultUILanguage,
apphelp.dll,7507410C,FreeEnvironmentStringsW,
apphelp.dll,75074110,GetEnvironmentStringsW,
apphelp.dll,75074114,SetEnvironmentVariableW,
apphelp.dll,75074118,GetEnvironmentVariableW,
apphelp.dll,7507411C,GetCurrentDirectoryW,
apphelp.dll,75074120,ExpandEnvironmentStringsW,
apphelp.dll,75074128,GetProcessTimes,
apphelp.dll,7507412C,ProcessIdToSessionId,
apphelp.dll,75074130,CreateThread,
apphelp.dll,75074134,CreateProcessW,
apphelp.dll,75074138,GetCurrentProcessId,
apphelp.dll,7507413C,GetCurrentThreadId,
apphelp.dll,75074140,TerminateProcess,
apphelp.dll,75074144,GetCurrentProcess,
apphelp.dll,7507414C,OpenProcess,
apphelp.dll,75074154,QueryPerformanceCounter,
apphelp.dll,7507415C,RegGetKeySecurity,
apphelp.dll,75074160,RegCloseKey,
apphelp.dll,75074168,WideCharToMultiByte,
apphelp.dll,75074170,OpenMutexW,
apphelp.dll,75074174,EnterCriticalSection,
apphelp.dll,75074178,InitializeCriticalSectionAndSpinCount,
apphelp.dll,7507417C,SetWaitableTimer,
apphelp.dll,75074180,WaitForSingleObject,
apphelp.dll,75074184,CreateWaitableTimerExW,
apphelp.dll,75074188,InitializeCriticalSection,
apphelp.dll,7507418C,DeleteCriticalSection,
apphelp.dll,75074190,LeaveCriticalSection,
apphelp.dll,75074198,Sleep,
apphelp.dll,750741A0,GetTickCount64,
apphelp.dll,750741A4,GetSystemWindowsDirectoryW,
apphelp.dll,750741A8,GetTickCount,
apphelp.dll,750741AC,GetSystemTimeAsFileTime,
apphelp.dll,750741B0,GetSystemDirectoryW,
apphelp.dll,750741B8,EventSetInformation,
apphelp.dll,750741BC,EventUnregister,
apphelp.dll,750741C0,EventWriteTransfer,
apphelp.dll,750741C4,EventRegister,
apphelp.dll,750741CC,AllocateAndInitializeSid,
apphelp.dll,750741D0,EqualSid,
apphelp.dll,750741D4,GetAce,
apphelp.dll,750741D8,GetAclInformation,
apphelp.dll,750741DC,GetSecurityDescriptorDacl,
apphelp.dll,750741E4,RtlEqualSid,
apphelp.dll,750741E8,RtlGetDaclSecurityDescriptor,
apphelp.dll,750741EC,RtlIdentifierAuthoritySid,
apphelp.dll,750741F0,wcsncmp,
apphelp.dll,750741F4,RtlGetNtSystemRoot,
apphelp.dll,750741F8,EtwEventWriteNoRegistration,
apphelp.dll,750741FC,NtQueryAttributesFile,
apphelp.dll,75074200,NtQueryObject,
apphelp.dll,75074204,_wcsupr_s,
apphelp.dll,75074208,RtlAddVectoredExceptionHandler,
apphelp.dll,7507420C,strcpy_s,
apphelp.dll,75074210,_strlwr,
apphelp.dll,75074214,strstr,
apphelp.dll,75074218,_wcslwr,
apphelp.dll,7507421C,RtlInitAnsiString,
apphelp.dll,75074220,RtlAllocateAndInitializeSid,
apphelp.dll,75074224,RtlCheckTokenMembership,
apphelp.dll,75074228,NtClose,
apphelp.dll,7507422C,strchr,
apphelp.dll,75074230,sprintf_s,
apphelp.dll,75074234,sscanf_s,
apphelp.dll,75074238,LdrGetProcedureAddressEx,
apphelp.dll,7507423C,RtlInitString,
apphelp.dll,75074240,RtlImageDirectoryEntryToData,
apphelp.dll,75074244,LdrGetProcedureAddress,
apphelp.dll,75074248,RtlLengthRequiredSid,
apphelp.dll,7507424C,NtOpenFile,
apphelp.dll,75074250,NtQuerySecurityObject,
apphelp.dll,75074254,RtlGetOwnerSecurityDescriptor,
apphelp.dll,75074258,RtlCompareMemory,
apphelp.dll,7507425C,NtProtectVirtualMemory,
apphelp.dll,75074260,RtlInitializeSRWLock,
apphelp.dll,75074264,LdrEnumerateLoadedModules,
apphelp.dll,75074268,RtlAcquireSRWLockExclusive,
apphelp.dll,7507426C,RtlReleaseSRWLockExclusive,
apphelp.dll,75074270,RtlAcquireSRWLockShared,
apphelp.dll,75074274,RtlReleaseSRWLockShared,
apphelp.dll,75074278,ZwUnmapViewOfSection,
apphelp.dll,7507427C,RtlGUIDFromString,
apphelp.dll,75074280,toupper,
apphelp.dll,75074284,ZwCreateFile,
apphelp.dll,75074288,RtlUpcaseUnicodeChar,
apphelp.dll,7507428C,ZwCreateSection,
apphelp.dll,75074290,RtlxAnsiStringToUnicodeSize,
apphelp.dll,75074294,ZwQueryInformationProcess,
apphelp.dll,75074298,ZwCreateKey,
apphelp.dll,7507429C,RtlGetNativeSystemInformation,
apphelp.dll,750742A0,RtlVerifyVersionInfo,
apphelp.dll,750742A4,ZwQueryDirectoryFile,
apphelp.dll,750742A8,ZwSetInformationProcess,
apphelp.dll,750742AC,ZwQueryInformationToken,
apphelp.dll,750742B0,ZwMapViewOfSection,
apphelp.dll,750742B4,strncmp,
apphelp.dll,750742B8,ZwEnumerateKey,
apphelp.dll,750742BC,ZwOpenProcessToken,
apphelp.dll,750742C0,VerSetConditionMask,
apphelp.dll,750742C4,ZwOpenFile,
apphelp.dll,750742C8,ZwQueryInformationFile,
apphelp.dll,750742CC,LdrResSearchResource,
apphelp.dll,750742D0,RtlEqualString,
apphelp.dll,750742D4,RtlMultiByteToUnicodeN,
apphelp.dll,750742D8,RtlUnwind,
apphelp.dll,750742DC,RtlCreateServiceSid,
apphelp.dll,750742E0,RtlSubAuthoritySid,
apphelp.dll,750742E4,RtlSubAuthorityCountSid,
apphelp.dll,750742E8,_strnicmp,
apphelp.dll,750742EC,SbSelectProcedure,
apphelp.dll,750742F0,RtlNtStatusToDosError,
apphelp.dll,750742F4,NtQueryInformationProcess,
apphelp.dll,750742F8,strtok_s,
apphelp.dll,750742FC,LdrInitShimEngineDynamic,
apphelp.dll,75074300,RtlAnsiStringToUnicodeString,
apphelp.dll,75074304,RtlInitAnsiStringEx,
apphelp.dll,75074308,RtlCaptureStackBackTrace,
apphelp.dll,7507430C,RtlEnterCriticalSection,
apphelp.dll,75074310,RtlLeaveCriticalSection,
apphelp.dll,75074314,RtlTryEnterCriticalSection,
apphelp.dll,75074318,_vsnprintf,
apphelp.dll,7507431C,_stricmp,
apphelp.dll,75074320,strrchr,
apphelp.dll,75074324,RtlDeleteCriticalSection,
apphelp.dll,75074328,RtlInitializeCriticalSection,
apphelp.dll,7507432C,LdrFindEntryForAddress,
apphelp.dll,75074330,RtlWow64GetProcessMachines,
apphelp.dll,75074334,RtlFreeAnsiString,
apphelp.dll,75074338,RtlUnicodeStringToAnsiString,
apphelp.dll,7507433C,RtlSetEnvironmentVariable,
apphelp.dll,75074340,RtlQueryEnvironmentVariable_U,
apphelp.dll,75074344,RtlNtPathNameToDosPathName,
apphelp.dll,75074348,RtlpEnsureBufferSize,
apphelp.dll,7507434C,ZwOpenKey,
apphelp.dll,75074350,ZwSetValueKey,
apphelp.dll,75074354,RtlUnicodeStringToInteger,
apphelp.dll,75074358,ZwEnumerateValueKey,
apphelp.dll,7507435C,ZwQueryKey,
apphelp.dll,75074360,_wtoi,
apphelp.dll,75074364,RtlTimeToTimeFields,
apphelp.dll,75074368,RtlSecondsSince1970ToTime,
apphelp.dll,7507436C,NtDeleteKey,
apphelp.dll,75074370,NtSetInformationKey,
apphelp.dll,75074374,NtCreateKey,
apphelp.dll,75074378,RtlAppendUnicodeStringToString,
apphelp.dll,7507437C,RtlUpcaseUnicodeString,
apphelp.dll,75074380,RtlRunOnceExecuteOnce,
apphelp.dll,75074384,RtlDosPathNameToNtPathName_U,
apphelp.dll,75074388,ZwQuerySystemInformation,
apphelp.dll,7507438C,RtlGetVersion,
apphelp.dll,75074390,NtDeleteValueKey,
apphelp.dll,75074394,NtSetValueKey,
apphelp.dll,75074398,RtlDoesFileExists_U,
apphelp.dll,7507439C,RtlCreateUnicodeString,
apphelp.dll,750743A0,NtQueryInformationFile,
apphelp.dll,750743A4,RtlGetFileMUIPath,
apphelp.dll,750743A8,_vscwprintf,
apphelp.dll,750743AC,wcscat_s,
apphelp.dll,750743B0,wcscpy_s,
apphelp.dll,750743B4,ZwClose,
apphelp.dll,750743B8,ZwQueryValueKey,
apphelp.dll,750743BC,wcschr,
apphelp.dll,750743C0,wcsspn,
apphelp.dll,750743C4,qsort,
apphelp.dll,750743C8,NtWriteFile,
apphelp.dll,750743CC,ZwQuerySystemTime,
apphelp.dll,750743D0,NtReadFile,
apphelp.dll,750743D4,RtlDestroyEnvironment,
apphelp.dll,750743D8,RtlReAllocateHeap,
apphelp.dll,750743DC,RtlSizeHeap,
apphelp.dll,750743E0,RtlSetEnvironmentVar,
apphelp.dll,750743E4,RtlCreateEnvironmentEx,
apphelp.dll,750743E8,NtCreateFile,
apphelp.dll,750743EC,RtlDosPathNameToNtPathName_U_WithStatus,
apphelp.dll,750743F0,RtlGetFullPathName_UEx,
apphelp.dll,750743F4,RtlInitUnicodeString,
apphelp.dll,750743F8,swprintf_s,
apphelp.dll,750743FC,NtApphelpCacheControl,
apphelp.dll,75074400,LdrGetDllHandle,
apphelp.dll,75074404,atol,
apphelp.dll,75074408,memmove,
apphelp.dll,7507440C,RtlCaptureContext,
apphelp.dll,75074410,wcsrchr,
apphelp.dll,75074414,EtwEventWrite,
apphelp.dll,75074418,_vsnwprintf,
apphelp.dll,7507441C,_wcsnicmp,
apphelp.dll,75074420,EtwEventUnregister,
apphelp.dll,75074424,EtwEventEnabled,
apphelp.dll,75074428,EtwEventRegister,
apphelp.dll,7507442C,_wcsicmp,
apphelp.dll,75074430,LdrLoadDll,
apphelp.dll,75074434,wcsstr,
apphelp.dll,75074438,RtlExpandEnvironmentStrings_U,
apphelp.dll,7507443C,NtQueryValueKey,
apphelp.dll,75074440,NtOpenKey,
apphelp.dll,75074444,RtlFreeHeap,
apphelp.dll,75074448,RtlFreeUnicodeString,
apphelp.dll,7507444C,RtlDuplicateUnicodeString,
apphelp.dll,75074450,RtlStringFromGUID,
apphelp.dll,75074454,RtlAppendUnicodeToString,
apphelp.dll,75074458,RtlCopyUnicodeString,
apphelp.dll,7507445C,RtlAllocateHeap,
apphelp.dll,75074460,RtlFormatCurrentUserKeyPath,
apphelp.dll,75074464,RtlFreeSid,
apphelp.dll,75074468,RtlInitUnicodeStringEx,
apphelp.dll,7507446C,memcmp,
apphelp.dll,75074470,memcpy,
apphelp.dll,75074474,memset,
version.dll,750B5000,_lread,
version.dll,750B5004,MoveFileW,
version.dll,750B5008,LZClose,
version.dll,750B500C,LZCopy,
version.dll,750B5010,LZInit,
version.dll,750B5014,LZCloseFile,
version.dll,750B5018,LZCreateFileW,
version.dll,750B501C,_llseek,
version.dll,750B5020,_lwrite,
version.dll,750B5024,_lclose,
version.dll,750B5028,_lopen,
version.dll,750B502C,_lcreat,
version.dll,750B5034,lstrcmpiA,
version.dll,750B5038,lstrcmpiW,
version.dll,750B503C,lstrlenW,
version.dll,750B5044,UnhandledExceptionFilter,
version.dll,750B5048,SetLastError,
version.dll,750B504C,SetUnhandledExceptionFilter,
version.dll,750B5050,GetLastError,
version.dll,750B5058,CreateFileW,
version.dll,750B505C,DeleteFileW,
version.dll,750B5060,GetFileAttributesW,
version.dll,750B5064,DeleteFileA,
version.dll,750B5068,GetFileSize,
version.dll,750B506C,GetFullPathNameA,
version.dll,750B5070,SetFileTime,
version.dll,750B5074,GetFileTime,
version.dll,750B507C,CloseHandle,
version.dll,750B5084,LocalAlloc,
version.dll,750B5088,LocalFree,
version.dll,750B5090,FreeLibrary,
version.dll,750B5094,GetProcAddress,
version.dll,750B509C,LoadLibraryW,
version.dll,750B50A4,IsDBCSLeadByte,
version.dll,750B50AC,TlsSetValue,
version.dll,750B50B0,GetCurrentThreadId,
version.dll,750B50B4,TlsFree,
version.dll,750B50B8,TerminateProcess,
version.dll,750B50BC,GetCurrentProcessId,
version.dll,750B50C0,TlsGetValue,
version.dll,750B50C4,TlsAlloc,
version.dll,750B50C8,GetCurrentProcess,
version.dll,750B50D0,QueryPerformanceCounter,
version.dll,750B50D8,WideCharToMultiByte,
version.dll,750B50E0,Sleep,
version.dll,750B50E8,GetSystemTimeAsFileTime,
version.dll,750B50EC,GetTickCount,
version.dll,750B50F4,VerQueryValueW,
version.dll,750B50F8,VerFindFileW,
version.dll,750B50FC,GetFileVersionInfoSizeExW,
version.dll,750B5100,GetFileVersionInfoExW,
version.dll,750B5108,GetFileVersionInfoW,
version.dll,750B510C,GetFileVersionInfoSizeW,
version.dll,750B5114,GetFileVersionInfoByHandle,
version.dll,750B511C,GetFileVersionInfoExA,
version.dll,750B5120,VerQueryValueA,
version.dll,750B5124,GetFileVersionInfoSizeExA,
version.dll,750B5128,VerFindFileA,
version.dll,750B5130,GetFileVersionInfoSizeA,
version.dll,750B5134,GetFileVersionInfoA,
version.dll,750B513C,_vsnprintf,
version.dll,750B5140,_vsnwprintf,
version.dll,750B5144,_XcptFilter,
version.dll,750B5148,_amsg_exit,
version.dll,750B514C,free,
version.dll,750B5150,malloc,
version.dll,750B5154,_initterm,
version.dll,750B5158,_except_handler4_common,
version.dll,750B5160,RtlAllocateHeap,
version.dll,750B5164,RtlFreeUnicodeString,
version.dll,750B5168,RtlAnsiStringToUnicodeString,
version.dll,750B516C,RtlInitAnsiString,
version.dll,750B5170,RtlUnicodeStringToAnsiString,
version.dll,750B5174,NlsMbCodePageTag,
bcrypt.dll,75A25000,DelayLoadFailureHook,
bcrypt.dll,75A25008,ResolveDelayLoadedAPI,
bcrypt.dll,75A25010,GetLastError,
bcrypt.dll,75A25018,CloseHandle,
bcrypt.dll,75A25020,GetProcAddress,
bcrypt.dll,75A25024,FreeLibrary,
bcrypt.dll,75A25028,LoadLibraryExW,
bcrypt.dll,75A2502C,GetModuleFileNameW,
bcrypt.dll,75A25030,GetModuleHandleExW,
bcrypt.dll,75A25038,VirtualProtect,
bcrypt.dll,75A2503C,VirtualQuery,
bcrypt.dll,75A25040,VirtualAlloc,
bcrypt.dll,75A25048,SetThreadStackGuarantee,
bcrypt.dll,75A2504C,GetCurrentProcess,
bcrypt.dll,75A25050,OpenProcessToken,
bcrypt.dll,75A25058,QueryFullProcessImageNameW,
bcrypt.dll,75A25060,EnterCriticalSection,
bcrypt.dll,75A25064,LeaveCriticalSection,
bcrypt.dll,75A25068,InitializeCriticalSection,
bcrypt.dll,75A2506C,DeleteCriticalSection,
bcrypt.dll,75A25070,CreateEventW,
bcrypt.dll,75A25074,InitializeSRWLock,
bcrypt.dll,75A25078,ReleaseSRWLockExclusive,
bcrypt.dll,75A2507C,AcquireSRWLockExclusive,
bcrypt.dll,75A25080,AcquireSRWLockShared,
bcrypt.dll,75A25084,ReleaseSRWLockShared,
bcrypt.dll,75A2508C,GetSystemInfo,
bcrypt.dll,75A25090,GetSystemDirectoryW,
bcrypt.dll,75A25098,UnregisterWaitEx,
bcrypt.dll,75A250A0,RegisterWaitForSingleObjectEx,
bcrypt.dll,75A250A8,EventWriteTransfer,
bcrypt.dll,75A250AC,EventSetInformation,
bcrypt.dll,75A250B0,EventRegister,
bcrypt.dll,75A250B4,EventUnregister,
bcrypt.dll,75A250BC,PrivilegeCheck,
bcrypt.dll,75A250C4,RtlInitUnicodeString,
bcrypt.dll,75A250C8,NtClose,
bcrypt.dll,75A250CC,NtQueryValueKey,
bcrypt.dll,75A250D0,RtlAllocateHeap,
bcrypt.dll,75A250D4,NtQueryInformationProcess,
bcrypt.dll,75A250D8,RtlDeleteCriticalSection,
bcrypt.dll,75A250DC,RtlDeleteResource,
bcrypt.dll,75A250E0,RtlAcquireResourceShared,
bcrypt.dll,75A250E4,RtlReleaseResource,
bcrypt.dll,75A250E8,RtlEnterCriticalSection,
bcrypt.dll,75A250EC,RtlInitializeResource,
bcrypt.dll,75A250F0,RtlAcquireResourceExclusive,
bcrypt.dll,75A250F4,RtlInitializeCriticalSection,
bcrypt.dll,75A250F8,RtlLeaveCriticalSection,
bcrypt.dll,75A250FC,NtOpenKey,
bcrypt.dll,75A25100,NtDeviceIoControlFile,
bcrypt.dll,75A25104,NtOpenFile,
bcrypt.dll,75A25108,RtlNtStatusToDosError,
bcrypt.dll,75A2510C,RtlCompareUnicodeString,
bcrypt.dll,75A25110,_wcsicmp,
bcrypt.dll,75A25114,RtlImageNtHeader,
bcrypt.dll,75A25118,RtlUnwind,
bcrypt.dll,75A2511C,EtwTraceMessage,
bcrypt.dll,75A25120,memcpy,
bcrypt.dll,75A25124,RtlUnhandledExceptionFilter,
bcrypt.dll,75A25128,NtTerminateProcess,
bcrypt.dll,75A2512C,EtwEventRegister,
bcrypt.dll,75A25130,EtwEventUnregister,
bcrypt.dll,75A25134,EtwUnregisterTraceGuids,
bcrypt.dll,75A25138,EtwGetTraceEnableFlags,
bcrypt.dll,75A2513C,LdrDisableThreadCalloutsForDll,
bcrypt.dll,75A25140,EtwGetTraceLoggerHandle,
bcrypt.dll,75A25144,EtwGetTraceEnableLevel,
bcrypt.dll,75A25148,EtwRegisterTraceGuidsW,
bcrypt.dll,75A2514C,EtwEventWrite,
bcrypt.dll,75A25150,RtlFreeHeap,
bcrypt.dll,75A25154,wcsncmp,
bcrypt.dll,75A25158,_alloca_probe,
bcrypt.dll,75A2515C,memcmp,
bcrypt.dll,75A25160,memset,
user32.dll,75B3A000,GetDIBits,
user32.dll,75B3A004,SetBkMode,
user32.dll,75B3A008,SelectObject,
user32.dll,75B3A00C,IntersectClipRect,
user32.dll,75B3A010,SetTextAlign,
user32.dll,75B3A014,GetTextAlign,
user32.dll,75B3A018,GetStockObject,
user32.dll,75B3A01C,SetBkColor,
user32.dll,75B3A020,SetTextColor,
user32.dll,75B3A024,GetObjectW,
user32.dll,75B3A028,GetBkColor,
user32.dll,75B3A02C,GetLayout,
user32.dll,75B3A030,GdiGetBitmapBitsSize,
user32.dll,75B3A034,GetDIBColorTable,
user32.dll,75B3A038,GetDeviceCaps,
user32.dll,75B3A03C,StretchDIBits,
user32.dll,75B3A040,GdiValidateHandle,
user32.dll,75B3A044,CreateBitmap,
user32.dll,75B3A048,DeleteObject,
user32.dll,75B3A04C,CreateCompatibleDC,
user32.dll,75B3A050,BitBlt,
user32.dll,75B3A054,GetMapMode,
user32.dll,75B3A058,GetHFONT,
user32.dll,75B3A05C,ExtSelectClipRgn,
user32.dll,75B3A060,GetClipRgn,
user32.dll,75B3A064,SetGraphicsMode,
user32.dll,75B3A068,GdiPrinterThunk,
user32.dll,75B3A06C,GdiLoadType1Fonts,
user32.dll,75B3A070,GdiAddFontResourceW,
user32.dll,75B3A074,GetRgnBox,
user32.dll,75B3A078,ExtCreateRegion,
user32.dll,75B3A07C,GetRegionData,
user32.dll,75B3A080,EnableEUDC,
user32.dll,75B3A084,TextOutA,
user32.dll,75B3A088,GdiReleaseDC,
user32.dll,75B3A08C,GdiConvertBitmapV5,
user32.dll,75B3A090,GdiConvertToDevmodeW,
user32.dll,75B3A094,GetClipBox,
user32.dll,75B3A098,MirrorRgn,
user32.dll,75B3A09C,OffsetRgn,
user32.dll,75B3A0A0,CreateRectRgnIndirect,
user32.dll,75B3A0A4,SetRectRgn,
user32.dll,75B3A0A8,CombineRgn,
user32.dll,75B3A0AC,CreateRectRgn,
user32.dll,75B3A0B0,GetBoundsRect,
user32.dll,75B3A0B4,SetLayout,
user32.dll,75B3A0B8,PlayEnhMetaFile,
user32.dll,75B3A0BC,ExcludeClipRect,
user32.dll,75B3A0C0,StretchBlt,
user32.dll,75B3A0C4,Ellipse,
user32.dll,75B3A0C8,CreateEllipticRgn,
user32.dll,75B3A0CC,GetDCOrgEx,
user32.dll,75B3A0D0,GdiTrackHDelete,
user32.dll,75B3A0D4,GdiFixUpHandle,
user32.dll,75B3A0D8,Rectangle,
user32.dll,75B3A0DC,CreatePen,
user32.dll,75B3A0E0,CreateBrushIndirect,
user32.dll,75B3A0E4,PolyPatBlt,
user32.dll,75B3A0E8,SetViewportOrgEx,
user32.dll,75B3A0EC,GetViewportOrgEx,
user32.dll,75B3A0F0,GetCurrentObject,
user32.dll,75B3A0F4,GetTextCharacterExtra,
user32.dll,75B3A0F8,SetTextCharacterExtra,
user32.dll,75B3A0FC,SetLayoutWidth,
user32.dll,75B3A100,GdiConvertAndCheckDC,
user32.dll,75B3A104,SetBoundsRect,
user32.dll,75B3A108,CreateSolidBrush,
user32.dll,75B3A10C,GdiProcessSetup,
user32.dll,75B3A110,GdiDllInitialize,
user32.dll,75B3A114,CopyEnhMetaFileW,
user32.dll,75B3A118,CopyMetaFileW,
user32.dll,75B3A11C,SetPaletteEntries,
user32.dll,75B3A120,CreatePalette,
user32.dll,75B3A124,GetPaletteEntries,
user32.dll,75B3A128,DeleteEnhMetaFile,
user32.dll,75B3A12C,DeleteMetaFile,
user32.dll,75B3A130,GetPixel,
user32.dll,75B3A134,GetTextCharsetInfo,
user32.dll,75B3A138,QueryFontAssocStatus,
user32.dll,75B3A13C,ExtTextOutA,
user32.dll,75B3A140,GetCharWidthInfo,
user32.dll,75B3A144,GetCharWidthA,
user32.dll,75B3A148,GetTextExtentPointA,
user32.dll,75B3A14C,GetTextFaceW,
user32.dll,75B3A150,GetCharABCWidthsW,
user32.dll,75B3A154,GetCharABCWidthsA,
user32.dll,75B3A158,SetBrushOrgEx,
user32.dll,75B3A15C,GetDCDpiScaleValue,
user32.dll,75B3A160,GetTextFaceAliasW,
user32.dll,75B3A164,EnumFontsW,
user32.dll,75B3A168,CreateFontIndirectW,
user32.dll,75B3A16C,TranslateCharsetInfo,
user32.dll,75B3A170,GdiCreateLocalEnhMetaFile,
user32.dll,75B3A174,GdiCreateLocalMetaFilePict,
user32.dll,75B3A178,GdiConvertEnhMetaFile,
user32.dll,75B3A17C,GdiConvertMetaFilePict,
user32.dll,75B3A180,GetTextColor,
user32.dll,75B3A184,GetTextMetricsW,
user32.dll,75B3A188,TextOutW,
user32.dll,75B3A18C,GetWindowExtEx,
user32.dll,75B3A190,GetViewportExtEx,
user32.dll,75B3A194,GetBkMode,
user32.dll,75B3A198,GdiGetCharDimensions,
user32.dll,75B3A19C,GetTextCharset,
user32.dll,75B3A1A0,GditPopCallerInfo,
user32.dll,75B3A1A4,GditPushCallerInfo,
user32.dll,75B3A1A8,GdiGetCodePage,
user32.dll,75B3A1AC,GetTextExtentPointW,
user32.dll,75B3A1B0,ExtTextOutW,
user32.dll,75B3A1B4,RestoreDC,
user32.dll,75B3A1B8,OffsetWindowOrgEx,
user32.dll,75B3A1BC,SaveDC,
user32.dll,75B3A1C0,GetObjectType,
user32.dll,75B3A1C4,DeleteDC,
user32.dll,75B3A1C8,SetDIBits,
user32.dll,75B3A1CC,RealizePalette,
user32.dll,75B3A1D0,SelectPalette,
user32.dll,75B3A1D4,SetStretchBltMode,
user32.dll,75B3A1D8,CreateDIBSection,
user32.dll,75B3A1DC,PatBlt,
user32.dll,75B3A1E0,SetBitmapBits,
user32.dll,75B3A1E4,CreateCompatibleBitmap,
user32.dll,75B3A1E8,CreateDIBitmap,
user32.dll,75B3A1EC,CreateDCW,
user32.dll,75B3A1F0,GdiTrackHCreate,
user32.dll,75B3A1F8,WTSGetServiceSessionId,
user32.dll,75B3A1FC,LoadStringBaseExW,
user32.dll,75B3A204,ApiSetQueryApiSetPresence,
user32.dll,75B3A20C,IsApiSetImplemented,
user32.dll,75B3A214,LoadAppInitDlls,
user32.dll,75B3A21C,GlobalAddAtomA,
user32.dll,75B3A220,GlobalAddAtomW,
user32.dll,75B3A224,GetAtomNameW,
user32.dll,75B3A228,GlobalFindAtomW,
user32.dll,75B3A22C,AddAtomA,
user32.dll,75B3A230,GlobalGetAtomNameA,
